track_number,datetime,center_lat,center_lon,total_precip,area,angle_of_movement
16445,2011-06-24 09:30:00,47.427,26.410,360.515,78,94.980
18048,2011-07-10 10:30:00,49.614,20.845,119.771,29,6.514
18080,2011-07-10 19:30:00,48.924,22.192,932.146,284,119.251
18147,2011-07-11 11:30:00,47.536,22.850,3.993,3,215.191
18426,2011-07-14 15:30:00,47.523,16.208,18.594,11,176.806
18430,2011-07-14 16:30:00,50.885,20.171,799.455,204,28.361
18530,2011-07-15 13:30:00,49.418,20.451,46.150,15,18.302
18525,2011-07-15 13:30:00,53.651,25.659,664.816,190,55.391
18576,2011-07-16 00:30:00,51.596,25.229,977.012,164,198.429
18825,2011-07-18 11:30:00,50.482,28.299,36.282,15,30.167
19022,2011-07-20 18:30:00,53.389,21.640,9472.505,1341,351.386
19082,2011-07-21 11:30:00,52.680,25.652,765.146,128,341.804
19343,2011-07-24 12:30:00,50.665,22.933,510.381,121,348.169
19544,2011-07-26 10:30:00,47.099,24.909,624.459,96,13.091
19650,2011-07-27 12:30:00,49.346,29.481,381.912,78,359.071
20535,2011-08-07 16:30:00,52.156,19.538,1082.123,440,67.025
21056,2011-08-13 10:30:00,54.386,23.166,90.313,16,357.001
21399,2011-08-16 11:30:00,54.299,29.013,323.134,65,45.536
21716,2011-08-19 10:30:00,52.858,19.470,2569.089,689,72.596
22890,2011-09-01 14:30:00,47.290,15.487,338.874,96,104.905
11280,2012-05-03 10:30:00,46.823,23.637,257.090,67,73.286
11392,2012-05-04 14:30:00,51.123,20.908,691.437,204,85.190
11567,2012-05-06 11:30:00,54.551,22.387,1572.915,314,38.884
14497,2012-06-04 18:30:00,46.475,24.154,59.885,18,28.647
14548,2012-06-05 09:30:00,47.044,26.357,205.398,92,338.286
14655,2012-06-06 11:30:00,49.081,29.369,283.308,75,7.194
14859,2012-06-08 17:30:00,49.051,15.630,2466.210,482,63.443
14967,2012-06-09 17:30:00,46.324,16.790,771.563,311,35.710
15102,2012-06-11 10:30:00,49.578,23.523,2670.201,632,56.965
15760,2012-06-19 11:30:00,53.386,26.335,210.445,62,61.318
15867,2012-06-20 17:30:00,50.521,23.132,292.589,88,142.065
15945,2012-06-21 12:30:00,51.237,23.238,211.955,36,58.720
16305,2012-06-25 08:30:00,47.287,15.466,790.640,218,74.813
16343,2012-06-25 18:30:00,48.372,27.173,425.996,151,54.901
16770,2012-06-30 11:30:00,53.725,18.247,1618.943,226,52.549
17091,2012-07-03 11:30:00,49.489,15.564,464.084,217,20.958
17101,2012-07-03 12:30:00,46.409,15.183,37.807,14,357.491
17239,2012-07-04 14:30:00,53.863,22.140,191.732,71,172.466
17703,2012-07-08 19:30:00,50.947,20.569,513.261,117,50.684
17756,2012-07-09 07:30:00,52.675,29.241,144.427,30,57.552
17995,2012-07-11 10:30:00,53.914,16.548,907.631,138,30.334
18104,2012-07-12 08:30:00,50.138,25.516,218.289,36,20.820
18493,2012-07-15 21:30:00,47.631,29.377,172.828,37,171.139
18878,2012-07-19 13:30:00,47.700,15.301,10.430,5,61.491
19761,2012-07-28 13:30:00,51.917,15.582,394.138,143,46.223
19832,2012-07-29 11:30:00,53.697,19.300,1253.649,358,2.525
19921,2012-07-30 11:30:00,53.903,26.136,64.721,17,194.014
20258,2012-08-03 10:30:00,51.018,20.168,4.334,4,4.264
22044,2012-08-22 17:30:00,53.316,27.773,855.409,202,91.903
22243,2012-08-24 16:30:00,51.524,25.780,1459.627,273,85.034
22453,2012-08-26 16:30:00,49.562,24.823,843.163,161,30.792
10956,2013-05-02 08:30:00,47.936,16.809,1064.547,211,54.166
11060,2013-05-03 08:30:00,53.837,26.173,2048.133,642,67.142
11070,2013-05-03 10:30:00,47.879,18.899,25.983,15,45.142
11361,2013-05-06 12:30:00,47.314,19.769,423.509,151,14.984
11640,2013-05-09 11:30:00,53.819,17.079,626.430,128,103.864
12708,2013-05-20 09:30:00,47.110,23.617,202.918,44,50.600
13681,2013-05-30 03:30:00,46.197,17.994,384.757,118,16.319
13724,2013-05-30 11:30:00,48.673,21.271,1400.241,277,14.076
13744,2013-05-30 15:30:00,46.266,22.962,3430.393,567,99.714
13813,2013-05-31 09:30:00,52.423,25.173,37.657,9,305.425
13823,2013-05-31 11:30:00,48.067,28.351,1557.832,401,337.231
14130,2013-06-03 13:30:00,51.498,21.088,495.443,125,204.965
14449,2013-06-06 11:30:00,47.114,26.362,269.340,110,349.636
14466,2013-06-06 15:30:00,53.868,22.811,2585.886,664,336.114
14543,2013-06-07 10:30:00,48.099,26.322,323.852,87,291.016
14745,2013-06-09 08:30:00,52.780,23.105,71.511,41,43.949
14894,2013-06-10 18:30:00,46.322,22.233,11654.711,2480,358.263
15067,2013-06-12 11:30:00,46.583,28.928,171.796,42,333.605
15082,2013-06-12 17:30:00,49.046,28.969,1245.324,287,202.225
15660,2013-06-18 12:30:00,51.517,19.616,14.024,9,210.144
15986,2013-06-22 09:30:00,48.232,23.176,115.268,42,84.073
16044,2013-06-23 00:30:00,51.011,18.622,182.436,71,54.496
16082,2013-06-23 13:30:00,50.876,25.442,262.256,119,71.391
16483,2013-06-27 13:30:00,46.356,29.128,102.860,25,8.928
17812,2013-07-11 07:30:00,49.244,19.644,159.556,39,55.111
17831,2013-07-11 12:30:00,46.059,15.302,18.489,9,245.040
17923,2013-07-12 09:30:00,53.990,28.212,142.302,32,338.906
19693,2013-07-30 10:30:00,51.831,24.849,110.002,47,342.397
20648,2013-08-08 16:30:00,54.235,21.093,208.638,84,22.291
20833,2013-08-10 10:30:00,48.714,23.931,74.593,16,189.258
20851,2013-08-10 14:30:00,54.769,22.718,1854.029,400,57.188
22098,2013-08-22 11:30:00,54.980,27.180,19.096,5,27.365
24278,2013-09-12 22:30:00,48.811,24.996,1099.135,337,35.007
24306,2013-09-13 05:30:00,50.326,25.810,6270.960,1065,142.753
24691,2013-09-17 12:30:00,47.733,20.755,1357.951,451,108.180
10828,2014-05-02 10:30:00,47.217,21.848,350.860,115,265.486
12488,2014-05-19 14:30:00,52.008,29.036,27.788,15,321.042
12563,2014-05-20 12:30:00,54.995,27.729,477.015,96,316.464
12957,2014-05-24 11:30:00,49.618,20.177,530.768,82,337.572
13163,2014-05-26 10:30:00,51.939,23.460,19.042,7,320.431
13168,2014-05-26 12:30:00,48.691,26.420,8.050,7,246.547
13234,2014-05-27 05:30:00,48.238,19.909,208.905,49,344.637
13265,2014-05-27 13:30:00,48.932,21.825,3182.785,508,54.168
14317,2014-06-06 17:30:00,51.823,28.941,67.435,19,348.657
14776,2014-06-11 16:30:00,51.534,15.225,1471.061,349,103.145
16031,2014-06-25 10:30:00,46.949,22.986,1208.730,321,81.555
16455,2014-06-29 14:30:00,48.650,18.516,419.631,74,27.735
16563,2014-06-30 13:30:00,50.541,22.860,1375.979,138,22.172
16595,2014-06-30 19:30:00,49.086,22.875,2532.553,431,28.302
17313,2014-07-08 09:30:00,47.020,18.955,164.727,74,112.512
18196,2014-07-17 14:30:00,47.942,28.772,9.907,6,229.839
18286,2014-07-18 11:30:00,49.907,27.760,66.040,34,141.373
18709,2014-07-23 10:30:00,46.617,29.294,61.908,9,280.741
19062,2014-07-27 10:30:00,47.527,22.380,350.049,132,305.828
19434,2014-07-31 10:30:00,50.150,19.650,1.068,1,341.374
19703,2014-08-03 09:30:00,49.966,16.809,34.890,13,229.603
19795,2014-08-04 11:30:00,50.559,19.869,6.801,3,114.536
19885,2014-08-05 07:30:00,54.311,15.036,214.504,83,35.504
19893,2014-08-05 09:30:00,53.163,25.009,18.085,10,131.613
19896,2014-08-05 10:30:00,48.714,27.558,215.668,46,266.534
20170,2014-08-08 11:30:00,50.219,26.055,24.872,13,185.706
20469,2014-08-11 12:30:00,54.400,21.701,1375.732,354,34.674
20487,2014-08-11 15:30:00,50.629,20.170,1682.116,455,89.889
20542,2014-08-12 07:30:00,52.173,23.720,135.414,69,42.703
20743,2014-08-13 21:30:00,47.340,16.269,137.847,69,215.568
21580,2014-08-21 14:30:00,53.694,28.415,2496.511,718,215.254
22581,2014-08-31 11:30:00,49.977,15.718,350.997,92,9.918
23859,2014-09-13 13:30:00,46.252,19.402,351.361,119,355.110
11119,2015-05-06 13:30:00,52.448,23.965,721.045,186,105.928
12328,2015-05-20 13:30:00,49.501,19.136,553.886,113,23.443
12333,2015-05-20 14:30:00,48.893,18.767,1042.513,177,33.207
12396,2015-05-21 10:30:00,49.241,23.727,13.169,10,75.824
12408,2015-05-21 12:30:00,54.987,28.513,33.823,21,28.202
12843,2015-05-26 10:30:00,47.834,24.907,226.798,107,28.647
12954,2015-05-27 14:30:00,52.227,28.851,33.098,18,10.151
14258,2015-06-09 10:30:00,47.424,18.988,58.612,32,211.005
14344,2015-06-10 09:30:00,46.334,23.218,315.152,43,157.679
14544,2015-06-12 11:30:00,50.825,16.530,87.328,15,18.210
14733,2015-06-14 08:30:00,49.557,23.085,387.711,61,83.494
14746,2015-06-14 10:30:00,51.605,26.001,290.725,80,25.312
14755,2015-06-14 14:30:00,48.149,15.510,1102.357,290,6.921
14851,2015-06-15 14:30:00,48.650,20.552,127.321,28,102.247
16764,2015-07-08 03:30:00,51.415,20.434,3925.038,825,108.063
16813,2015-07-08 18:30:00,46.080,17.581,358.757,91,75.012
17653,2015-07-18 12:30:00,53.338,20.830,48.751,26,108.313
18113,2015-07-23 10:30:00,54.422,25.516,4238.226,605,119.204
18289,2015-07-25 10:30:00,51.089,18.095,93.878,44,35.621
18383,2015-07-26 11:30:00,54.180,28.842,1367.253,218,18.102
20290,2015-08-15 12:30:00,50.078,17.839,130.392,36,326.154
12009,2016-05-16 19:30:00,48.461,28.654,58.213,35,11.818
13073,2016-05-27 17:30:00,47.482,15.124,440.452,113,272.271
13444,2016-05-31 09:30:00,51.883,16.504,258.044,47,106.333
13555,2016-06-01 08:30:00,51.287,24.782,134.263,25,307.072
13961,2016-06-05 09:30:00,47.605,15.676,210.983,73,126.889
14467,2016-06-10 10:30:00,50.023,27.463,561.075,100,155.024
14865,2016-06-14 08:30:00,46.145,28.129,53.876,13,3.766
14965,2016-06-15 10:30:00,51.903,28.736,4.056,3,315.351
15181,2016-06-17 15:30:00,47.338,21.876,6.141,3,106.609
15406,2016-06-19 22:30:00,49.752,19.462,1824.027,620,26.170
16085,2016-06-26 09:30:00,49.888,19.139,527.808,104,22.580
16498,2016-06-30 11:30:00,50.578,16.434,214.811,50,81.409
16699,2016-07-02 12:30:00,48.000,15.532,69.813,18,20.676
17679,2016-07-12 18:30:00,48.573,15.537,3257.844,767,50.215
17871,2016-07-14 14:30:00,51.617,23.187,14.843,3,85.763
18139,2016-07-17 13:30:00,48.381,26.167,788.143,218,19.727
19347,2016-07-29 09:30:00,51.541,23.460,418.647,91,105.777
19574,2016-07-31 11:30:00,50.089,17.625,861.800,136,119.083
20080,2016-08-05 12:30:00,52.546,17.949,10.381,5,41.891
21764,2016-08-23 14:30:00,48.277,28.891,34.691,24,67.002
22367,2016-08-29 15:30:00,54.520,25.915,250.389,70,67.603
22408,2016-08-30 00:30:00,52.063,26.317,1522.102,235,52.772
11718,2017-05-03 15:30:00,47.984,21.295,954.641,401,317.738
12071,2017-05-07 10:30:00,52.974,24.595,44.223,21,176.262
13835,2017-05-24 09:30:00,48.275,22.549,19.027,5,131.458
14875,2017-06-04 11:30:00,47.746,16.137,29.712,19,28.908
15180,2017-06-07 11:30:00,47.690,26.171,133.767,26,172.540
15612,2017-07-01 12:30:00,50.656,29.454,284.165,55,68.472
15672,2017-07-01 22:30:00,46.454,27.404,930.604,230,95.485
16122,2017-07-05 22:30:00,48.072,22.967,928.901,280,101.914
16624,2017-07-10 13:30:00,53.144,16.512,3008.824,395,80.682
16726,2017-07-11 10:30:00,51.094,21.985,492.525,118,14.348
16894,2017-07-12 22:30:00,49.394,21.059,616.432,341,43.137
16938,2017-07-13 08:30:00,51.219,28.367,1948.784,253,99.752
17834,2017-07-21 17:30:00,48.749,22.917,858.532,279,134.308
17998,2017-07-24 11:30:00,47.522,18.053,210.152,41,48.519
18087,2017-07-25 05:30:00,52.106,23.542,438.805,89,39.796
18306,2017-07-27 11:30:00,49.795,28.705,520.308,123,53.197
18837,2017-08-01 19:30:00,51.785,15.278,278.484,60,49.639
19331,2017-08-06 14:30:00,46.203,21.377,12.125,6,63.458
20357,2017-08-16 12:30:00,48.971,26.808,67.346,39,351.326
21433,2017-08-27 04:30:00,53.626,17.979,707.392,150,44.252
21488,2017-08-27 15:30:00,52.849,27.712,2767.439,789,134.738
22827,2017-09-10 13:30:00,54.767,18.874,99.259,77,30.361
23021,2017-09-12 13:30:00,52.807,23.919,245.696,57,14.435
23658,2017-09-19 16:30:00,46.749,17.998,1362.125,609,41.625
23819,2017-09-21 15:30:00,49.924,27.581,1013.538,261,359.103
14168,2018-06-01 08:30:00,47.785,16.005,30.143,19,193.996
14402,2018-06-03 11:30:00,48.127,20.623,76.366,25,140.823
14688,2018-06-06 10:30:00,47.568,16.264,30.300,15,29.361
14877,2018-06-08 08:30:00,46.868,23.485,315.891,60,50.196
15603,2018-06-16 12:30:00,48.738,29.691,33.617,15,162.845
15684,2018-06-17 13:30:00,48.780,29.427,1031.975,286,280.274
16817,2018-06-28 12:30:00,46.515,28.539,587.201,82,359.282
16914,2018-06-29 08:30:00,46.848,27.429,374.268,69,323.660
17686,2018-07-06 11:30:00,49.249,20.426,330.696,102,112.691
17813,2018-07-07 15:30:00,46.613,23.958,931.803,343,266.663
18109,2018-07-10 11:30:00,46.550,29.650,1.118,1,282.260
19985,2018-07-30 12:30:00,46.880,28.476,613.768,245,349.470
20101,2018-07-31 11:30:00,50.409,23.847,113.791,52,8.850
21100,2018-08-10 13:30:00,50.343,20.641,546.564,140,10.144
21114,2018-08-10 16:30:00,47.044,17.215,26.727,18,298.381
21567,2018-08-15 10:30:00,48.011,25.022,9.932,5,50.018
22392,2018-08-24 11:30:00,49.917,17.530,55.695,18,209.794
23467,2018-09-03 12:30:00,49.117,19.726,18.929,15,242.370
23494,2018-09-03 18:30:00,52.857,26.237,140.563,24,28.799
23587,2018-09-04 18:30:00,54.133,24.699,1313.587,268,35.305
23608,2018-09-05 01:30:00,46.478,24.482,64.245,47,95.773
24476,2018-09-14 12:30:00,49.307,20.436,76.833,26,69.155
10809,2019-05-03 10:30:00,49.037,20.582,109.121,25,114.924
12111,2019-05-17 15:30:00,47.740,29.330,19.658,14,339.850
12197,2019-05-18 16:30:00,51.923,22.930,2113.612,526,342.668
12380,2019-05-20 11:30:00,49.777,23.307,602.017,213,185.115
12776,2019-05-24 09:30:00,51.194,25.847,43.615,15,117.772
12798,2019-05-24 15:30:00,53.004,29.359,45.116,19,332.216
13150,2019-05-28 10:30:00,47.349,18.861,56.750,31,57.462
13167,2019-05-28 13:30:00,51.935,20.335,1561.521,321,31.195
13189,2019-05-28 18:30:00,48.213,24.375,2452.698,459,187.063
13250,2019-05-29 08:30:00,52.877,24.330,38.850,15,48.378
14423,2019-06-10 07:30:00,54.450,15.151,858.213,146,35.795
14450,2019-06-10 12:30:00,46.157,26.861,323.940,121,236.580
14463,2019-06-10 15:30:00,53.662,16.485,137.114,57,45.684
14943,2019-06-15 14:30:00,50.707,15.351,280.687,124,139.618
15035,2019-06-16 12:30:00,52.536,24.612,314.508,90,79.407
15405,2019-06-20 09:30:00,51.150,26.268,34.898,24,349.036
15482,2019-06-21 05:30:00,46.143,26.214,5.520,5,345.282
15621,2019-06-22 11:30:00,49.292,28.022,26.425,7,18.982
15697,2019-06-23 05:30:00,51.747,29.579,23.697,12,18.993
16115,2019-06-27 09:30:00,49.002,23.086,388.811,114,172.082
16659,2019-07-03 05:30:00,47.062,25.231,154.687,46,138.835
18957,2019-07-27 11:30:00,47.712,15.614,312.724,55,348.509
19047,2019-07-28 11:30:00,47.450,21.750,1.711,1,202.827
19388,2019-08-01 09:30:00,46.709,23.716,306.468,83,134.563
19884,2019-08-07 06:30:00,53.594,29.293,69.916,32,60.903
19946,2019-08-07 21:30:00,50.540,18.625,2809.643,807,47.904
19999,2019-08-08 11:30:00,48.244,27.250,4.296,3,59.251
20055,2019-08-09 04:30:00,46.418,25.548,1539.803,252,90.104
20394,2019-08-12 20:30:00,51.662,22.741,633.498,261,43.110
20445,2019-08-13 11:30:00,48.150,20.712,6.333,2,2.388
20483,2019-08-13 19:30:00,48.610,20.726,223.130,56,216.102
20548,2019-08-14 15:30:00,51.235,27.515,664.040,194,24.563
21023,2019-08-19 17:30:00,52.233,23.704,151.844,41,52.718
21166,2019-08-21 05:30:00,54.471,24.159,2560.431,795,39.658
21633,2019-08-26 12:30:00,49.470,19.227,42.318,14,288.847
22181,2019-09-01 14:30:00,54.442,16.556,181.140,40,32.448
24533,2019-09-28 09:30:00,48.819,16.502,22.496,18,81.358
9985,2020-05-02 09:30:00,49.499,28.664,26.825,13,85.999
10066,2020-05-03 05:30:00,48.821,28.910,29.358,7,340.365
13206,2020-06-07 09:30:00,53.325,29.755,768.842,224,93.423
13318,2020-06-08 10:30:00,48.754,23.810,84.260,36,307.653
13648,2020-06-11 17:30:00,46.846,25.957,3837.199,866,241.625
13825,2020-06-13 11:30:00,46.925,25.754,216.176,52,352.545
13829,2020-06-13 12:30:00,48.685,19.051,179.432,52,297.504
13939,2020-06-14 10:30:00,48.830,17.333,1747.823,330,172.397
14143,2020-06-16 08:30:00,53.614,27.848,45.619,15,19.706
14254,2020-06-17 09:30:00,46.116,21.143,122.089,44,274.841
14269,2020-06-17 11:30:00,50.922,21.280,211.257,40,351.539
14358,2020-06-18 09:30:00,52.026,21.176,63.330,12,331.710
14558,2020-06-20 09:30:00,54.850,29.150,1.220,1,241.050
14657,2020-06-21 09:30:00,51.931,22.198,8.849,5,44.194
15161,2020-06-26 08:30:00,48.373,20.648,24.985,4,329.208
15170,2020-06-26 12:30:00,50.460,19.736,4267.116,918,2.201
15264,2020-06-27 15:30:00,53.417,25.455,504.144,109,28.680
15784,2020-07-02 15:30:00,47.009,19.586,23.132,14,124.464
15817,2020-07-02 20:30:00,51.467,25.873,11.517,9,89.962
18106,2020-07-25 11:30:00,48.318,25.548,1802.496,429,46.691
18296,2020-07-27 10:30:00,53.895,29.248,17.961,12,187.503
18304,2020-07-27 11:30:00,49.702,25.862,8.076,7,206.451
18422,2020-07-28 17:30:00,50.962,18.990,237.813,101,215.288
20231,2020-08-17 10:30:00,47.686,16.026,5.744,5,70.492
20699,2020-08-22 13:30:00,49.692,16.276,372.477,123,75.970
20914,2020-08-24 22:30:00,49.936,22.105,77.252,21,43.228
21456,2020-08-30 14:30:00,53.786,27.326,1028.690,136,54.762
21465,2020-08-30 15:30:00,51.669,18.667,398.632,81,46.414
21663,2020-09-01 13:30:00,48.754,23.492,237.899,55,160.114
22088,2020-09-05 22:30:00,48.668,15.456,616.748,308,70.998
23817,2020-09-25 16:30:00,46.380,15.602,3035.937,867,319.950
