time_minus12h,time_minus6h,time_0h,time_plus6h,time_plus12h,center_lat,center_lon,track_number,total_precip,area,wt
2003-11-16 14:30:00,2003-11-16 20:30:00,2003-11-17 02:30:00,2003-11-17 08:30:00,2003-11-17 14:30:00,46.72733,15.578601,29471.0,58.36657,203.0,3
2003-11-26 00:30:00,2003-11-26 06:30:00,2003-11-26 12:30:00,2003-11-26 18:30:00,2003-11-27 00:30:00,47.083473,11.238505,30281.0,400.85992,1058.0,2
2004-01-09 11:30:00,2004-01-09 17:30:00,2004-01-09 23:30:00,2004-01-10 05:30:00,2004-01-10 11:30:00,47.402203,11.7392435,818.0,53.7171,46.0,2
2004-02-03 08:30:00,2004-02-03 14:30:00,2004-02-03 20:30:00,2004-02-04 02:30:00,2004-02-04 08:30:00,46.446888,12.461441,3111.0,228.64621,459.0,6
2004-03-24 19:30:00,2004-03-25 01:30:00,2004-03-25 07:30:00,2004-03-25 13:30:00,2004-03-25 19:30:00,47.59467,15.134566,7576.0,1.0396188,34.0,9
2004-04-23 22:30:00,2004-04-24 04:30:00,2004-04-24 10:30:00,2004-04-24 16:30:00,2004-04-24 22:30:00,46.575573,15.056554,10293.0,156.0718,895.0,4
2004-05-21 22:30:00,2004-05-22 04:30:00,2004-05-22 10:30:00,2004-05-22 16:30:00,2004-05-22 22:30:00,46.501976,13.327648,12837.0,343.20483,217.0,2
2004-06-11 06:30:00,2004-06-11 12:30:00,2004-06-11 18:30:00,2004-06-12 00:30:00,2004-06-12 06:30:00,46.874973,14.813221,14920.0,780.13586,417.0,2
2004-06-12 03:30:00,2004-06-12 09:30:00,2004-06-12 15:30:00,2004-06-12 21:30:00,2004-06-13 03:30:00,47.16207,15.916481,14999.0,850.0405,225.0,2
2004-06-19 02:30:00,2004-06-19 08:30:00,2004-06-19 14:30:00,2004-06-19 20:30:00,2004-06-20 02:30:00,48.120213,14.696015,15615.0,352.66934,165.0,2
2004-06-19 14:30:00,2004-06-19 20:30:00,2004-06-20 02:30:00,2004-06-20 08:30:00,2004-06-20 14:30:00,46.58507,10.646154,15671.0,267.13916,264.0,8
2004-06-19 15:30:00,2004-06-19 21:30:00,2004-06-20 03:30:00,2004-06-20 09:30:00,2004-06-20 15:30:00,46.925392,14.307919,15673.0,2357.8066,524.0,8
2004-06-24 20:30:00,2004-06-25 02:30:00,2004-06-25 08:30:00,2004-06-25 14:30:00,2004-06-25 20:30:00,46.490593,13.944298,16179.0,1605.4581,500.0,9
2004-06-28 11:30:00,2004-06-28 17:30:00,2004-06-28 23:30:00,2004-06-29 05:30:00,2004-06-29 11:30:00,46.302525,13.169997,16544.0,551.3831,245.0,3
2004-07-01 01:30:00,2004-07-01 07:30:00,2004-07-01 13:30:00,2004-07-01 19:30:00,2004-07-02 01:30:00,47.522327,11.724017,16773.0,14.274663,9.0,2
2004-07-21 11:30:00,2004-07-21 17:30:00,2004-07-21 23:30:00,2004-07-22 05:30:00,2004-07-22 11:30:00,47.67063,9.17126,19001.0,549.24744,135.0,8
2004-07-22 23:30:00,2004-07-23 05:30:00,2004-07-23 11:30:00,2004-07-23 17:30:00,2004-07-23 23:30:00,46.755436,14.476959,19153.0,389.277,95.0,10
2004-08-06 23:30:00,2004-08-07 05:30:00,2004-08-07 11:30:00,2004-08-07 17:30:00,2004-08-07 23:30:00,48.44015,9.037319,20800.0,8.766143,13.0,6
2004-08-25 10:30:00,2004-08-25 16:30:00,2004-08-25 22:30:00,2004-08-26 04:30:00,2004-08-26 10:30:00,47.274075,8.707503,22419.0,687.5866,356.0,1
2004-10-09 08:30:00,2004-10-09 14:30:00,2004-10-09 20:30:00,2004-10-10 02:30:00,2004-10-10 08:30:00,46.120167,14.089539,26684.0,290.1234,50.0,3
2004-11-06 00:30:00,2004-11-06 06:30:00,2004-11-06 12:30:00,2004-11-06 18:30:00,2004-11-07 00:30:00,47.83,13.44,29172.0,0.0,10.0,3
2005-02-12 09:30:00,2005-02-12 15:30:00,2005-02-12 21:30:00,2005-02-13 03:30:00,2005-02-13 09:30:00,48.452297,11.560377,3921.0,230.63278,97.0,1
2005-03-24 09:30:00,2005-03-24 15:30:00,2005-03-24 21:30:00,2005-03-25 03:30:00,2005-03-25 09:30:00,47.520348,8.575637,7477.0,1141.487,374.0,8
2005-05-22 06:30:00,2005-05-22 12:30:00,2005-05-22 18:30:00,2005-05-23 00:30:00,2005-05-23 06:30:00,48.373386,11.910391,12770.0,192.89107,45.0,8
2005-05-30 05:30:00,2005-05-30 11:30:00,2005-05-30 17:30:00,2005-05-30 23:30:00,2005-05-31 05:30:00,48.151714,14.303782,13639.0,3491.4165,757.0,8
2005-06-04 10:30:00,2005-06-04 16:30:00,2005-06-04 22:30:00,2005-06-05 04:30:00,2005-06-05 10:30:00,46.77387,12.948341,14193.0,94.67913,75.0,2
2005-07-07 04:30:00,2005-07-07 10:30:00,2005-07-07 16:30:00,2005-07-07 22:30:00,2005-07-08 04:30:00,47.486156,11.892785,17355.0,138.63097,48.0,2
2005-07-22 05:30:00,2005-07-22 11:30:00,2005-07-22 17:30:00,2005-07-22 23:30:00,2005-07-23 05:30:00,46.026756,11.317787,18884.0,174.00462,41.0,3
2005-07-25 02:30:00,2005-07-25 08:30:00,2005-07-25 14:30:00,2005-07-25 20:30:00,2005-07-26 02:30:00,47.60542,13.877213,19151.0,620.50824,253.0,2
2005-08-19 17:30:00,2005-08-19 23:30:00,2005-08-20 05:30:00,2005-08-20 11:30:00,2005-08-20 17:30:00,46.428123,9.625263,21556.0,1291.8676,693.0,7
2005-09-29 02:30:00,2005-09-29 08:30:00,2005-09-29 14:30:00,2005-09-29 20:30:00,2005-09-30 02:30:00,48.598934,14.680547,25059.0,46.48447,126.0,1
2005-11-20 06:30:00,2005-11-20 12:30:00,2005-11-20 18:30:00,2005-11-21 00:30:00,2005-11-21 06:30:00,48.265663,13.382127,30067.0,168.51814,86.0,4
2005-12-02 13:30:00,2005-12-02 19:30:00,2005-12-03 01:30:00,2005-12-03 07:30:00,2005-12-03 13:30:00,47.510628,14.748641,31094.0,2707.1982,2202.0,2
2005-12-04 10:30:00,2005-12-04 16:30:00,2005-12-04 22:30:00,2005-12-05 04:30:00,2005-12-05 10:30:00,47.961155,9.78681,31276.0,2117.2632,617.0,2
2005-12-16 15:30:00,2005-12-16 21:30:00,2005-12-17 03:30:00,2005-12-17 09:30:00,2005-12-17 15:30:00,47.82323,15.346396,32362.0,72.10518,40.0,3
2005-12-21 17:30:00,2005-12-21 23:30:00,2005-12-22 05:30:00,2005-12-22 11:30:00,2005-12-22 17:30:00,48.482193,12.675296,32679.0,1121.8835,2227.0,4
2005-12-24 09:30:00,2005-12-24 15:30:00,2005-12-24 21:30:00,2005-12-25 03:30:00,2005-12-25 09:30:00,46.10917,15.952314,32912.0,47.926712,47.0,10
2006-02-17 23:30:00,2006-02-18 05:30:00,2006-02-18 11:30:00,2006-02-18 17:30:00,2006-02-18 23:30:00,46.89024,8.755447,3709.0,2037.0657,1688.0,2
2006-03-28 02:30:00,2006-03-28 08:30:00,2006-03-28 14:30:00,2006-03-28 20:30:00,2006-03-29 02:30:00,48.323086,10.494637,7028.0,514.9432,194.0,2
