time_minus12h,time_minus6h,time_0h,time_plus6h,time_plus12h,center_lat,center_lon,track_number,total_precip,area,wt
2016-11-05 04:30:00,2016-11-05 10:30:00,2016-11-05 16:30:00,2016-11-05 22:30:00,2016-11-06 04:30:00,46.63178,6.623428,28817,2800.979,1357,
2017-02-03 03:30:00,2017-02-03 09:30:00,2017-02-03 15:30:00,2017-02-03 21:30:00,2017-02-04 03:30:00,45.296383,6.0844903,3195,1987.229,2336,
2017-03-05 03:30:00,2017-03-05 09:30:00,2017-03-05 15:30:00,2017-03-05 21:30:00,2017-03-06 03:30:00,48.75487,7.5375686,5905,1356.7189,815,
2017-03-22 19:30:00,2017-03-23 01:30:00,2017-03-23 07:30:00,2017-03-23 13:30:00,2017-03-23 19:30:00,44.618694,3.9621038,7643,44.14026,25,
2017-05-11 00:30:00,2017-05-11 06:30:00,2017-05-11 12:30:00,2017-05-11 18:30:00,2017-05-12 00:30:00,44.58812,3.6645396,12507,2533.9187,953,
2017-05-11 20:30:00,2017-05-12 02:30:00,2017-05-12 08:30:00,2017-05-12 14:30:00,2017-05-12 20:30:00,44.588436,3.107614,12589,92.36217,34,
2017-05-11 21:30:00,2017-05-12 03:30:00,2017-05-12 09:30:00,2017-05-12 15:30:00,2017-05-12 21:30:00,47.250004,7.1007953,12599,3.2286937,35,
2017-07-08 00:30:00,2017-07-08 06:30:00,2017-07-08 12:30:00,2017-07-08 18:30:00,2017-07-09 00:30:00,47.448162,5.437894,16417,77.927444,30,
2017-07-21 00:30:00,2017-07-21 06:30:00,2017-07-21 12:30:00,2017-07-21 18:30:00,2017-07-22 00:30:00,46.837807,6.543122,17823,19.351131,9,
2017-07-31 07:30:00,2017-07-31 13:30:00,2017-07-31 19:30:00,2017-08-01 01:30:00,2017-08-01 07:30:00,47.4415,3.096022,18732,192.14105,54,
2017-12-02 04:30:00,2017-12-02 10:30:00,2017-12-02 16:30:00,2017-12-02 22:30:00,2017-12-03 04:30:00,43.105354,5.0134683,30369,777.7871,1518,
2018-01-07 13:30:00,2018-01-07 19:30:00,2018-01-08 01:30:00,2018-01-08 07:30:00,2018-01-08 13:30:00,43.18958,4.6761584,680,2740.711,290,
2018-01-08 12:30:00,2018-01-08 18:30:00,2018-01-09 00:30:00,2018-01-09 06:30:00,2018-01-09 12:30:00,43.711296,6.4951086,778,241.58475,100,
2018-01-17 18:30:00,2018-01-18 00:30:00,2018-01-18 06:30:00,2018-01-18 12:30:00,2018-01-18 18:30:00,47.957985,5.3708234,1612,143.6783,290,
2018-03-16 02:30:00,2018-03-16 08:30:00,2018-03-16 14:30:00,2018-03-16 20:30:00,2018-03-17 02:30:00,45.5882,4.140014,6805,115.95033,265,
2018-05-06 22:30:00,2018-05-07 04:30:00,2018-05-07 10:30:00,2018-05-07 16:30:00,2018-05-07 22:30:00,44.03539,3.473232,11661,5.889634,9,
2018-05-27 01:30:00,2018-05-27 07:30:00,2018-05-27 13:30:00,2018-05-27 19:30:00,2018-05-28 01:30:00,44.689,6.350329,13708,814.1876,795,
2018-05-31 08:30:00,2018-05-31 14:30:00,2018-05-31 20:30:00,2018-06-01 02:30:00,2018-06-01 08:30:00,48.31317,7.2332025,14123,2874.5215,686,
2018-06-10 21:30:00,2018-06-11 03:30:00,2018-06-11 09:30:00,2018-06-11 15:30:00,2018-06-11 21:30:00,48.88315,5.3254485,15119,28.134218,82,
2018-06-12 00:30:00,2018-06-12 06:30:00,2018-06-12 12:30:00,2018-06-12 18:30:00,2018-06-13 00:30:00,44.83326,7.413728,15240,189.86127,88,
2018-07-31 23:30:00,2018-08-01 05:30:00,2018-08-01 11:30:00,2018-08-01 17:30:00,2018-08-01 23:30:00,43.986794,6.7952027,20192,10.104574,29,
2018-08-12 14:30:00,2018-08-12 20:30:00,2018-08-13 02:30:00,2018-08-13 08:30:00,2018-08-13 14:30:00,43.30765,4.804281,21331,461.48883,184,
2018-10-06 06:30:00,2018-10-06 12:30:00,2018-10-06 18:30:00,2018-10-07 00:30:00,2018-10-07 06:30:00,44.956413,3.0832453,26603,413.45984,188,
2018-11-08 16:30:00,2018-11-08 22:30:00,2018-11-09 04:30:00,2018-11-09 10:30:00,2018-11-09 16:30:00,44.468937,3.887884,29726,840.4358,264,
2018-12-18 12:30:00,2018-12-18 18:30:00,2018-12-19 00:30:00,2018-12-19 06:30:00,2018-12-19 12:30:00,46.55716,6.2449303,33210,2395.0728,5627,
2018-12-18 22:30:00,2018-12-19 04:30:00,2018-12-19 10:30:00,2018-12-19 16:30:00,2018-12-19 22:30:00,45.31535,4.8154273,33247,999.39,222,
2019-02-06 17:30:00,2019-02-06 23:30:00,2019-02-07 05:30:00,2019-02-07 11:30:00,2019-02-07 17:30:00,45.966843,7.638277,3235,32.499073,30,
2019-04-02 16:30:00,2019-04-02 22:30:00,2019-04-03 04:30:00,2019-04-03 10:30:00,2019-04-03 16:30:00,46.582882,4.2816553,8002,9.745753,20,
2019-04-03 18:30:00,2019-04-04 00:30:00,2019-04-04 06:30:00,2019-04-04 12:30:00,2019-04-04 18:30:00,47.607765,7.354205,8104,362.70773,1003,
2019-05-02 00:30:00,2019-05-02 06:30:00,2019-05-02 12:30:00,2019-05-02 18:30:00,2019-05-03 00:30:00,45.60811,7.766343,10736,31.633602,15,
2019-05-27 23:30:00,2019-05-28 05:30:00,2019-05-28 11:30:00,2019-05-28 17:30:00,2019-05-28 23:30:00,45.27626,7.354511,13156,143.90768,131,
2019-06-14 21:30:00,2019-06-15 03:30:00,2019-06-15 09:30:00,2019-06-15 15:30:00,2019-06-15 21:30:00,44.50993,3.5464544,14922,15.568429,11,
2019-07-26 05:30:00,2019-07-26 11:30:00,2019-07-26 17:30:00,2019-07-26 23:30:00,2019-07-27 05:30:00,46.785957,7.2545667,18891,1239.635,457,
2019-09-22 05:30:00,2019-09-22 11:30:00,2019-09-22 17:30:00,2019-09-22 23:30:00,2019-09-23 05:30:00,46.272675,4.439506,24063,3108.6663,924,
2019-11-15 01:30:00,2019-11-15 07:30:00,2019-11-15 13:30:00,2019-11-15 19:30:00,2019-11-16 01:30:00,44.221836,7.497458,28971,723.2039,592,
2020-03-08 11:30:00,2020-03-08 17:30:00,2020-03-08 23:30:00,2020-03-09 05:30:00,2020-03-09 11:30:00,46.56834,5.449508,5245,255.207,560,
2020-04-18 21:30:00,2020-04-19 03:30:00,2020-04-19 09:30:00,2020-04-19 15:30:00,2020-04-19 21:30:00,43.570198,6.0571213,8806,1512.9918,1525,
2020-04-27 07:30:00,2020-04-27 13:30:00,2020-04-27 19:30:00,2020-04-28 01:30:00,2020-04-28 07:30:00,43.794556,3.1635172,9568,631.8367,260,
2020-06-16 09:30:00,2020-06-16 15:30:00,2020-06-16 21:30:00,2020-06-17 03:30:00,2020-06-17 09:30:00,45.819096,6.3173847,14195,282.12427,173,
2020-07-21 02:30:00,2020-07-21 08:30:00,2020-07-21 14:30:00,2020-07-21 20:30:00,2020-07-22 02:30:00,44.87529,4.1309934,17723,4.1809883,18,
2020-07-21 22:30:00,2020-07-22 04:30:00,2020-07-22 10:30:00,2020-07-22 16:30:00,2020-07-22 22:30:00,45.861046,3.1523945,17802,16.58339,21,
2020-08-16 00:30:00,2020-08-16 06:30:00,2020-08-16 12:30:00,2020-08-16 18:30:00,2020-08-17 00:30:00,45.351185,4.7130857,20144,20.619791,33,
2020-09-24 13:30:00,2020-09-24 19:30:00,2020-09-25 01:30:00,2020-09-25 07:30:00,2020-09-25 13:30:00,45.558327,5.295186,23765,514.8694,116,
2020-12-19 15:30:00,2020-12-19 21:30:00,2020-12-20 03:30:00,2020-12-20 09:30:00,2020-12-20 15:30:00,46.60316,4.380188,31144,1355.0559,2039,
